order_id,order_date,region,city,product_name,category,quantity,unit_price,total_revenue,customer_id,sales_channel
UK-2026-102565,2026-04-13,South,Hyderabad,Cotton Kurta Set,Fashion,1,1268,1268,CUST-37756,App
UK-2026-101158,"Feb 7, 2026",East,Bhubaneswar,Cotton Kurta Set,Fashion,1,1277,1277,CUST-13039,Marketplace
UK-2026-104005,2026-05-02,East,Guwahati,Cotton Bedsheet Set,Home & Kitchen,1,1331,1331,CUST-20782,Website
UK-2026-102062,2026-03-11,West,Pune,Mirrorless Camera Lite,Electronics,3,28773,86319,CUST-44465,Marketplace
UK-2026-100626,2026-01-09,West,Surat,Running Sneakers,Fashion,2,2819,5638,CUST-69827,App
UK-2026-103470,2026-05-03,South,Kochi,Foldable Treadmill T2,Sports,1,24225,24225,CUST-63691,Website
UK-2026-103241,2026-05-16,West,Surat,Formal Shirt,Fashion,1,1103,1103,CUST-70827,Website
UK-2026-101045,2026-02-13,South,Hyderabad,Wireless Earbuds Pro,Electronics,1,3053,3053,CUST-46578,App
UK-2026-103832,2026-05-23,South,Bengaluru,Noise-Cancelling Headphones,Electronics,2,9357,18714,CUST-29917,App
UK-2026-104536,2026-06-25,North,Noida,Modern Wall Clock,Home & Kitchen,1,806,806,CUST-74418,Website
UK-2026-102542,2026-04-29,South,Kochi,Non-Stick Cookware Set,Home & Kitchen,1,3017,3017,CUST-12211,Website
UK-2026-104822,2026-06-28,South,Chennai,Sunscreen SPF50,Beauty,1,575,575,CUST-17735,Website
UK-2026-101402,2026-02-01,Central,Bhopal,Dinner Set 24pc,Home & Kitchen,1,2405,2405,CUST-50465,App
UK-2026-103496,09/05/2026,East,Bhubaneswar,Smart Watch X2,Electronics,1,4333,4333,CUST-17576,App
UK-2026-102486,2026-04-02,East,Patna,Ionic Hair Dryer,Beauty,1,1830,1830,CUST-46277,Marketplace
UK-2026-101858,2026-03-28,Central,Nagpur,Non-Stick Cookware Set,Home & Kitchen,2,2972,5944,CUST-65022,App
UK-2026-103835,2026-05-02,North,Noida,Dinner Set 24pc,Home & Kitchen,1,2437,2437,CUST-45992,Website
UK-2026-104027,2026-06-14,South,Hyderabad,Wireless Earbuds Pro,Electronics,1,3062,3062,CUST-45183,Marketplace
UK-2026-101032,2026-02-24,North,Delhi,Face Wash Combo,Beauty,2,453,906,CUST-82669,Website
UK-2026-101144,2026-02-19,West,Surat,Cotton Bedsheet Set,Home & Kitchen,2,1382,2764,CUST-96955,App
UK-2026-104658,2026-06-21,East,Guwahati,Adjustable Dumbbells 15kg,Sports,1,4938,4938,CUST-50915,App
UK-2026-101803,"Mar 12, 2026",North,Chandigarh,Adjustable Dumbbells 15kg,Sports,1,5126,5126,CUST-51770,App
UK-2026-103410,2026-05-24,East,Kolkata,Foldable Treadmill T2,Sports,1,23756,23756,CUST-85174,Website
UK-2026-100129,2026-01-09,,Pune,Cotton Bedsheet Set,Home & Kitchen,2,1462,2924,CUST-34610,Website
UK-2026-104225,2026-06-25,North,Noida,Cricket Bat English Willow,Sports,2,8991,17982,CUST-75278,App
UK-2026-104228,2026-06-05,East,Guwahati,Smart Watch X2,Electronics,3,4621,13863,CUST-45244,App
UK-2026-100402,2026-01-13,East,Guwahati,Denim Jacket,Fashion,1,2261,2261,CUST-12706,App
UK-2026-103551,2026-05-15,West,Pune,Robot Vacuum R7,Home & Kitchen,1,19432,19432,CUST-33262,Website
UK-2026-100716,2026-01-08,North,Noida,Foldable Treadmill T2,Sports,2,25839,"₹51,678",CUST-44391,App
UK-2026-103086,2026-04-23,North,Chandigarh,Face Wash Combo,Beauty,3,460,1380,CUST-97506,App
UK-2026-103275,2026-05-23,,Kochi,Leather Wallet,Fashion,1,928,928,CUST-40259,App
UK-2026-100737,2026-02-12,North,Noida,Denim Jacket,Fashion,1,2306,2306,CUST-34962,Website
UK-2026-104970,2026-06-23,North,Delhi,Power Bank 20000mAh,Electronics,3,1810,5430,CUST-32822,Website
UK-2026-101756,2026-03-21,North,Noida,Foldable Treadmill T2,Sports,1,23836,23836,CUST-23235,Marketplace
UK-2026-103636,2026-05-10,South,Hyderabad,Wireless Earbuds Pro,Electronics,1,2900,2900,CUST-92571,Marketplace
UK-2026-101749,2026-03-20,East,Guwahati,Beard Grooming Kit,Beauty,1,951,951,CUST-44301,App
UK-2026-103582,2026-05-16,West,Surat,Running Sneakers,Fashion,2,2798,5596,CUST-51879,App
UK-2026-102937,2026-04-20,South,Kochi,Slim Fit Jeans,Fashion,1,1535,1535,CUST-12009,App
UK-2026-103815,2026-05-29,North,Noida,Running Sneakers,Fashion,1,2775,2775,CUST-82485,App
UK-2026-100231,2026-01-18,West,Surat,Cotton Kurta Set,Fashion,1,1265,1265,CUST-18201,Website
UK-2026-101634,2026-03-16,West,Pune,Ethnic Dupatta,Fashion,1,481,481,CUST-40872,Website
UK-2026-103578,2026-05-19,Central,Raipur,Electric Kettle 1.5L,Home & Kitchen,2,1098,2196,CUST-81747,Marketplace
UK-2026-100954,2026-02-23,North,New Delhi,Noise-Cancelling Headphones,Electronics,1,9068,9068,CUST-81060,App
UK-2026-100717,2026-01-28,West,Ahmedabad,Yoga Mat Pro,Sports,1,1200,1200,CUST-74825,App
UK-2026-101344,2026-02-15,North,Chandigarh,Slim Fit Jeans,Fashion,1,1634,1634,CUST-12188,App
UK-2026-101206,2026-02-28,South,Chennai,Modern Wall Clock,Home & Kitchen,1,837,837,CUST-85795,App
UK-2026-100705,2026-01-09,North,Gurugram,Ultrabook Air 14,Electronics,1,30578,30578,CUST-91644,Website
UK-2026-104244,2026-06-21,South,Chennai,Matte Lipstick Set,Beauty,1,893,893,CUST-55045,Website
UK-2026-101274,2026-02-20,North,Delhi,Running Sneakers,Fashion,1,2873,2873,CUST-27329,App
UK-2026-103926,2026-05-08,South,Chennai,Wireless Earbuds Pro,Electronics,1,2891,2891,CUST-36198,Marketplace
UK-2026-100821,2026-02-18,North,Noida,Cotton Kurta Set,Fashion,2,1330,2660,CUST-74947,App
UK-2026-104345,2026-06-05,South,Hyderabad,Makeup Brush Set,Beauty,2,1342,2684,CUST-36001,App
UK-2026-104955,2026-06-05,Central,Bhopal,Modern Wall Clock,Home & Kitchen,1,793,793,CUST-47967,App
UK-2026-101927,2026-03-03,South,Chennai,ROBOT VACUUM R7,Home & Kitchen,2,18233,36466,CUST-69633,App
UK-2026-104209,2026-06-22,West,Ahmedabad,Badminton Racket Set,Sports,2,2476,4952,CUST-22705,Marketplace
UK-2026-101025,2026-02-22,South,Bengaluru,Yoga Mat Pro,Sports,1,1185,1185,CUST-13107,App
UK-2026-100760,2026-02-07,North,Gurugram,Ultrabook Air 14,Electronics,1,30941,30941,CUST-62831,Marketplace
UK-2026-101479,2026-03-03,West,Mumbai,Non-Stick Cookware Set,Home & Kitchen,1,2805,"₹2,805",CUST-86669,Website
UK-2026-100990,2026-02-10,Central,Raipur,Leather Wallet,Fashion,1,870,870,CUST-62173,Website
UK-2026-103964,2026-05-19,North,Gurugram,Dinner Set 24pc,Home & Kitchen,1,2601,2601,CUST-24914,App
UK-2026-102529,2026-04-19,North,Noida,Running Sneakers,Fashion,3,2904,8712,CUST-61925,App
UK-2026-104905,2026-06-17,South,Chennai,Noise-Cancelling Headphones,Electronics,1,9167,9167,CUST-44465,App
UK-2026-100908,2026-02-03,North,Delhi,Bluetooth Speaker Mini,Electronics,2,1487,2974,CUST-78733,App
UK-2026-100013,2026-01-17,North,Noida,Ethnic Dupatta,Fashion,2,507,1014,CUST-44588,Website
UK-2026-100061,2026-01-11,East,Bhubaneswar,Wireless Earbuds Pro,Electronics,1,2993,2993,CUST-41723,App
UK-2026-102983,2026-04-09,Central,Bhopal,Yoga Mat Pro,Sports,1,1152,1152,CUST-74278,Marketplace
UK-2026-102594,2026-04-04,West,pune,Smart Watch X2,Electronics,1,4593,4593,CUST-94583,Marketplace
UK-2026-104421,2026-06-28,West,Pune,Air Fryer 5L,Home & Kitchen,1,5742,5742,CUST-84525,App
UK-2026-104708,2026-06-24,South,Hyderabad,Cotton Bedsheet Set,Home & Kitchen,1,1348,1348,CUST-75253,Website
UK-2026-104801,2026-06-21,South,Bengaluru,Formal Shirt,Fashion,1,1147,1147,CUST-16730,App
UK-2026-103845,05/05/2026,North,Gurugram,Denim Jacket,Fashion,1,2195,2195,CUST-73960,Marketplace
UK-2026-100344,2026-01-14,South,Kochi,Cotton Bedsheet Set,Home & Kitchen,1,1467,1467,CUST-33401,App
UK-2026-101953,2026-03-31,South,Bangalore,Smart Watch X2,Electronics,1,4548,4548,CUST-60035,Website
UK-2026-101028,2026-02-25,North,Chandigarh,Sunscreen SPF50,Beauty,1,568,568,CUST-69633,App
UK-2026-102154,2026-03-06,South,Chennai,Ultrabook Air 14,Electronics,2,28625,57250,CUST-24646,Website
UK-2026-103575,2026-05-26,North,Gurugram,Badminton Racket Set,Sports,1,2437,2437,CUST-24465,App
UK-2026-102545,2026-04-17,Central,Nagpur,Formal Shirt,Fashion,4,1091,4364,CUST-58165,App
UK-2026-104111,2026-06-28,East,Kolkata,Sunscreen SPF50,Beauty,1,541,541,CUST-96209,App
UK-2026-101671,2026-03-22,West,Mumbai,Noise-Cancelling Headphones,Electronics,1,8918,8918,CUST-44789,App
UK-2026-101386,2026-02-18,West,Surat,Vitamin C Serum,Beauty,2,674,1348,CUST-12956,Website
UK-2026-102605,25-04-26,West,Mumbai,Non-Stick Cookware Set,Home & Kitchen,3,2999,8997,CUST-29862,App
UK-2026-100326,2026-01-26,West,Ahmedabad,Slim Fit Jeans,Fashion,1,1586,1586,CUST-84149,App
UK-2026-100593,2026-01-05,Central,Bhopal,Wireless Earbuds Pro,Electronics,1,2982,2982,CUST-19500,Website
UK-2026-100348,2026-01-01,South,Bengaluru,Matte Lipstick Set,Beauty,1,917,917,CUST-73580,Marketplace
UK-2026-101794,2026-03-26,North,Chandigarh,Foldable Treadmill T2,Sports,2,24488,48976,CUST-96661,Website
UK-2026-101553,2026-03-09,West,Surat,Mirrorless Camera Lite,Electronics,1,28727,28727,CUST-85096,App
UK-2026-101223,"Feb 17, 2026",West,Surat,43-inch Smart TV,Electronics,1,25472,25472,CUST-35482,App
UK-2026-104659,2026-06-03,East,Bhubaneswar,Dinner Set 24pc,Home & Kitchen,1,2470,2470,CUST-32536,Website
UK-2026-102083,2026-03-12,East,Guwahati,Modern Wall Clock,Home & Kitchen,1,833,833,CUST-58364,Website
UK-2026-101326,2026-02-04,South,Bengaluru,Wireless Earbuds Pro,Electronics,2,3026,6052,CUST-63418,App
UK-2026-102656,2026-04-25,South,Bengaluru,Denim Jacket,Fashion,3,2289,6867,CUST-25393,Marketplace
UK-2026-102999,2026-04-26,South,Chennai,Face Wash Combo,Beauty,1,460,460,CUST-99209,App
UK-2026-102880,2026-04-28,South,Hyderabad,Noise-Cancelling Headphones,Electronics,1,9230,9230,CUST-60761,Website
UK-2026-100700,2026-01-30,Central,Nagpur,Bluetooth Speaker Mini,Electronics,1,1492,1492,CUST-28145,Website
UK-2026-101008,2026-02-08,South,Madras,Slim Fit Jeans,Fashion,2,1575,3150,CUST-13813,Website
UK-2026-101892,2026-03-21,North,Chandigarh,Gym Gloves,Sports,1,484,484,CUST-99209,App
UK-2026-103330,2026-05-27,North,Chandigarh,43-inch smart tv,Electronics,1,26636,26636,CUST-79945,App
UK-2026-102405,2026-04-04,South,Bengaluru,Power Bank 20000mAh,Electronics,1,1734,1734,CUST-54399,App
UK-2026-100590,2026-01-18,East,Kolkata,Running Sneakers,Fashion,1,2918,2918,CUST-89819,App
UK-2026-103400,2026-05-03,North,Delhi,Eau de Parfum 100ml,Beauty,1,1915,1915,CUST-43875,Marketplace
UK-2026-100054,2026-01-02,North,Gurugram,Foldable Treadmill T2,Sports,1,24385,24385,CUST-78379,App
UK-2026-102687,2026-04-21,South,Kochi,Electric Kettle 1.5L,Home & Kitchen,4,1054,4216,CUST-80929,App
UK-2026-100324,2026-01-17,,Chandigarh,Mixer Grinder 750W,Home & Kitchen,1,3242,3242,CUST-60787,App
UK-2026-103416,"May 8, 2026",South,Kochi,43-inch Smart TV,Electronics,1,26545,26545,CUST-10816,Marketplace
UK-2026-101348,2026-02-17,North,Gurugram,Matte Lipstick Set,Beauty,1,920,920,CUST-19127,Website
UK-2026-103393,2026-05-20,North,Chandigarh,Vitamin C Serum,Beauty,1,688,688,CUST-30655,App
UK-2026-102629,2026-04-13,South,Bengaluru,Leather Wallet,Fashion,1,902,902,CUST-73212,App
UK-2026-104013,2026-05-27,West,Ahmedabad,Mirrorless Camera Lite,Electronics,2,30422,60844,CUST-59456,Website
UK-2026-104558,2026-06-25,East,Patna,Wireless Earbuds Pro,Electronics,1,3095,3095,CUST-90742,Marketplace
UK-2026-101767,2026-03-10,North,Delhi,Mixer Grinder 750W,Home & Kitchen,2,3402,6804,CUST-50640,Marketplace
UK-2026-102033,2026-03-10,West,Pune,DENIM JACKET,Fashion,1,2096,2096,CUST-17436,Website
UK-2026-100747,2026-02-15,North,Delhi,Slim Fit Jeans,Fashion,2,1598,3196,CUST-34812,App
UK-2026-103328,2026-05-26,West,Surat,Power Bank 20000mAh,Electronics,1,1878,1878,CUST-80268,Marketplace
UK-2026-103106,2026-05-01,North,Delhi,Cycling Helmet,Sports,1,1557,1557,CUST-72369,Website
UK-2026-102418,"Apr 26, 2026",West,Pune,Cotton Kurta Set,Fashion,2,1285,2570,CUST-68829,Website
UK-2026-103800,2026-05-10,South,Kochi,Leather Wallet,Fashion,1,904,904,CUST-87995,App
UK-2026-102866,2026-04-30,West,Pune,Electric Kettle 1.5L,Home & Kitchen,1,1046,1046,CUST-55093,App
UK-2026-100299,2026-01-11,North,Chandigarh,Cotton Kurta Set,Fashion,3,1341,4023,CUST-14910,Website
UK-2026-101488,27/03/2026,Central,Bhopal,43-inch Smart TV,Electronics,2,26009,52018,CUST-83013,Marketplace
UK-2026-100362,2026-01-05,Central,Raipur,Mirrorless Camera Lite,Electronics,2,28610,57220,CUST-82669,App
UK-2026-103279,2026-05-19,Central,Raipur,Smart Watch X2,Electronics,1,4297,4297,CUST-88408,Marketplace
UK-2026-100487,2026-01-10,North,Chandigarh,Ethnic Dupatta,Fashion,1,507,,CUST-55093,App
UK-2026-104644,2026-06-05,North,Gurugram,Eau de Parfum 100ml,Beauty,1,2074,2074,CUST-85399,Website
UK-2026-104812,2026-06-07,South,Kochi,Slim Fit Jeans,Fashion,1,1563,1563,CUST-97821,App
UK-2026-100194,2026-01-26,East,Bhubaneswar,Gym Gloves,Sports,1,498,498,CUST-74336,App
UK-2026-104864,2026-06-19,North,Noida,Mirrorless Camera Lite,Electronics,1,27869,27869,CUST-30482,Website
UK-2026-102736,2026-04-20,East,Patna,Noise-Cancelling Headphones,Electronics,1,9307,,CUST-45142,Website
UK-2026-100477,2026-01-26,South,Bengaluru,Foldable Treadmill T2,Sports,1,25221,25221,CUST-23873,App
UK-2026-100392,2026-01-04,Central,Bhopal,Dinner Set 24pc,Home & Kitchen,1,2600,2600 INR,CUST-64730,App
UK-2026-103865,2026-05-07,South,Bengaluru,Leather Wallet,Fashion,1,943,943,CUST-18252,Website
UK-2026-104398,2026-06-18,Central,Raipur,Foldable Treadmill T2,Sports,1,24556,24556,CUST-72875,App
UK-2026-101801,2026-03-18,Central,Nagpur,Bluetooth Speaker Mini,Electronics,1,1464,1464,CUST-56747,Website
UK-2026-104314,2026-06-19,South,Bengaluru,Leather Wallet,Fashion,1,884,884,CUST-59329,Website
UK-2026-101708,2026-03-23,Central,Indore,Robot Vacuum R7,Home & Kitchen,1,19870,19870,CUST-22072,Website
UK-2026-104371,2026-06-21,North,Noida,43-inch Smart TV,Electronics,1,24884,24884,CUST-81364,Marketplace
UK-2026-102306,2026-04-13,North,Noida,Wireless Earbuds Pro,Electronics,3,2954,8862,CUST-31880,Website
UK-2026-103619,2026-05-16,North,Noida,Wireless Earbuds Pro,Electronics,3,3144,9432,CUST-43973,App
UK-2026-102375,"Apr 24, 2026",East,Bhubaneswar,Slim Fit Jeans,Fashion,1,1659,1659,CUST-76287,App
UK-2026-102554,2026-04-02,South,Kochi,Cricket Bat English Willow,Sports,1,8977,8977,CUST-60977,Website
UK-2026-101809,2026-03-20,West,Surat,Matte Lipstick Set,Beauty,1,937,937,CUST-78529,Marketplace
UK-2026-100673,2026-01-09,East,Patna,Adjustable Dumbbells 15kg,Sports,2,4787,9574,CUST-34976,App
UK-2026-104532,2026-06-01,North,Noida,Electric Kettle 1.5L,Home & Kitchen,2,1129,2258,CUST-48431,Marketplace
UK-2026-100560,2026-01-31,West,Pune,Wireless Earbuds Pro,Electronics,1,3123,3123,CUST-90673,Marketplace
UK-2026-101218,2026-02-16,East,Guwahati,Power Bank 20000mAh,Electronics,1,1849,1849,CUST-71140,Marketplace
UK-2026-101996,2026-03-24,West,Mumbai,Ultrabook Air 14,Electronics,1,29817,29817,CUST-24377,App
UK-2026-103437,2026-05-21,West,Ahmedabad,Face Wash Combo,Beauty,1,470,470,CUST-64882,Website
UK-2026-104766,2026-06-14,West,Pune,Electric Kettle 1.5L,Home & Kitchen,1,1102,1102,CUST-88486,App
UK-2026-101054,2026-02-17,West,Surat,Smart Watch X2,Electronics,3,4332,12996,CUST-96661,App
UK-2026-101137,2026-02-12,North,Noida,Face Wash Combo,Beauty,2,468,936,CUST-63720,App
UK-2026-104377,2026-06-26,South,Bengaluru,Matte Lipstick Set,Beauty,1,920,920,CUST-49404,App
UK-2026-104798,2026-06-27,South,Hyderabad,Electric Kettle 1.5L,Home & Kitchen,1,1075,1075,CUST-12876,App
UK-2026-101602,2026-03-17,West,Mumbai,Beard Grooming Kit,Beauty,2,1035,2070,CUST-88361,App
UK-2026-104963,2026-06-11,East,Guwahati,Makeup Brush Set,Beauty,1,1253,1253,CUST-17111,Website
UK-2026-104072,2026-06-17,West,Surat,Bluetooth Speaker Mini,Electronics,1,1496,1496,CUST-60761,Website
UK-2026-103991,2026-05-17,South,Bengaluru,Cotton Kurta Set,Fashion,1,1275,1275,CUST-99670,Website
UK-2026-101650,2026-03-30,West,Mumbai,Face Wash Combo,Beauty,4,436,1744,CUST-95339,Website
UK-2026-102103,2026-03-27,West,Ahmedabad,Silk Saree,Fashion,3,3586,10758,CUST-57571,Marketplace
UK-2026-101346,2026-02-16,Central,Raipur,Slim Fit Jeans,Fashion,1,1595,1595,CUST-95339,App
UK-2026-103201,2026-05-09,East,Bhubaneswar,Leather Wallet,Fashion,2,940,1880,CUST-10162,Website
UK-2026-104699,2026-06-28,North,Chandigarh,Ethnic Dupatta,Fashion,1,499,499,CUST-10627,App
UK-2026-103229,2026-05-20,North,Gurugram,Yoga Mat Pro,Sports,1,1220,1220,CUST-25961,Marketplace
UK-2026-103641,2026-05-27,North,Delhi,Matte Lipstick Set,Beauty,1,857,857,CUST-82742,App
UK-2026-101692,2026-03-25,North,Gurugram,Non-Stick Cookware Set,Home & Kitchen,1,2946,2946,CUST-57174,App
UK-2026-104264,2026-06-08,South,Hyderabad,Smart Watch X2,Electronics,1,4483,4483,CUST-74278,App
UK-2026-103545,2026-05-12,North,Chandigarh,Non-Stick Cookware Set,Home & Kitchen,2,2941,5882,CUST-39987,Marketplace
UK-2026-100183,2026-01-20,South,Chennai,Dinner Set 24pc,Home & Kitchen,4,2576,10304,CUST-22110,Marketplace
UK-2026-101776,2026-03-15,East,Kolkata,Foldable Treadmill T2,Sports,1,25895,25895,CUST-24277,Website
UK-2026-100692,2026-01-17,West,Pune,Non-Stick Cookware Set,Home & Kitchen,1,2972,2972,CUST-46354,App
UK-2026-102553,2026-04-25,South,Madras,Modern Wall Clock,Home & Kitchen,2,832,1664,CUST-76734,Website
UK-2026-100303,2026-01-01,South,Bengaluru,Bluetooth Speaker Mini,Electronics,1,1562,1562,CUST-80892,Marketplace
UK-2026-101442,2026-02-10,North,Delhi,Leather Wallet,Fashion,1,868,868,CUST-79002,Website
UK-2026-100857,2026-02-04,South,Chennai,Cricket Bat English Willow,Sports,1,9236,9236,CUST-99143,Website
UK-2026-101878,2026-03-22,South,Bengaluru,Beard Grooming Kit,Beauty,1,1048,1048,CUST-14494,App
UK-2026-100606,2026-01-06,North,Chandigarh,Air Fryer 5L,Home & Kitchen,1,5632,5632,CUST-49295,App
UK-2026-104162,2026-06-14,West,Pune,Football Size 5,Sports,1,908,908,CUST-73872,Website
UK-2026-104860,2026-06-01,North,Gurugram,Gym Gloves,Sports,1,504,504,CUST-13154,Marketplace
UK-2026-102402,2026-04-30,South,Hyderabad,Bluetooth Speaker Mini,Electronics,1,1571,1571,CUST-29064,Website
UK-2026-102476,2026-04-13,,Patna,Eau de Parfum 100ml,Beauty,1,1918,1918,CUST-32650,App
UK-2026-103134,2026-05-04,North,Chandigarh,Noise-Cancelling Headphones,Electronics,2,8901,17802,CUST-85399,Marketplace
UK-2026-104260,2026-06-17,South,Bengaluru,Beard Grooming Kit,Beauty,1,974,974,CUST-59701,Marketplace
UK-2026-101130,2026-02-05,East,Guwahati,Matte Lipstick Set,Beauty,1,903,903,CUST-73857,App
UK-2026-101490,2026-03-04,North,Delhi,Denim Jacket,Fashion,1,2305,2305,CUST-68435,App
UK-2026-103880,2026-05-14,South,Kochi,Running Sneakers,Fashion,1,2744,2744,CUST-97017,App
UK-2026-101876,2026-03-12,South,Hyderabad,Electric Kettle 1.5L,Home & Kitchen,2,1109,2218,CUST-94287,App
UK-2026-101849,2026-03-03,West,Mumbai,Air Fryer 5L,Home & Kitchen,1,5737,5737,CUST-45198,App
UK-2026-100992,2026-02-02,South,Chennai,Yoga Mat Pro,Sports,1,1244,1244,CUST-34390,App
UK-2026-103522,2026-05-09,West,Surat,Ethnic Dupatta,Fashion,1,475,475,CUST-33128,App
UK-2026-102116,2026-03-31,,Hyderabad,Wireless Earbuds Pro,Electronics,1,2947,2947,CUST-59819,Marketplace
UK-2026-100085,2026-01-14,South,Kochi,Face Wash Combo,Beauty,1,432,432,CUST-25870,App
UK-2026-100156,03/01/2026,South,Bengaluru,Noise-Cancelling Headphones,Electronics,2,9035,18070,CUST-11390,App
UK-2026-102379,2026-04-10,South,Hyderabad,Formal Shirt,Fashion,1,1090,1090,CUST-39590,Marketplace
UK-2026-100089,2026-01-30,West,Surat,Cotton Kurta Set,Fashion,1,1259,1259,CUST-52649,Website
UK-2026-102809,2026-04-13,South,Kochi,Ethnic Dupatta,Fashion,1,522,522,CUST-72409,App
UK-2026-102459,2026-04-25,North,Gurugram,Ethnic Dupatta,Fashion,4,506,2024,CUST-26933,Marketplace
UK-2026-103007,2026-04-23,South,Cochin,Non-Stick Cookware Set,Home & Kitchen,3,2962,8886,CUST-41618,Website
UK-2026-102112,2026-03-26,West,Mumbai,Football Size 5,Sports,1,935,935,CUST-75271,Website
UK-2026-100181,"Jan 16, 2026",North,Gurugram,Dinner Set 24pc,Home & Kitchen,1,2410,2410,CUST-20278,Marketplace
UK-2026-104046,2026-06-03,South,Kochi,Bluetooth Speaker Mini,Electronics,1,1564,1564,CUST-38641,App
UK-2026-101688,2026-03-25,South,Kochi,Bluetooth Speaker Mini,Electronics,1,1496,1496,CUST-20025,Marketplace
UK-2026-100926,2026-02-28,South,Kochi,Robot Vacuum R7,Home & Kitchen,1,18942,18942,CUST-51236,Website
UK-2026-100159,2026-01-10,Central,Bhopal,Eau de Parfum 100ml,Beauty,1,1939,1939,CUST-29391,App
UK-2026-101698,2026-03-16,Central,Raipur,Badminton Racket Set,Sports,1,2451,2451,CUST-73580,App
UK-2026-104557,2026-06-30,South,Hyderabad,Makeup Brush Set,Beauty,1,1314,1314,CUST-82908,App
UK-2026-102799,2026-04-08,South,Hyderabad,Modern Wall Clock,Home & Kitchen,1,812,812,CUST-91382,Website
UK-2026-102163,2026-03-28,East,Guwahati,Cotton Kurta Set,Fashion,1,1324,1324,CUST-31889,Website
UK-2026-101122,2026-02-10,South,Chennai,Formal Shirt,Fashion,2,1135,2270,CUST-69326,App
UK-2026-100549,2026-01-13,West,Ahmedabad,43-inch Smart TV,Electronics,3,27053,81159,CUST-34610,Website
UK-2026-103436,2026-05-23,West,Ahmedabad,Formal Shirt,Fashion,1,1071,1071,CUST-49845,App
UK-2026-102823,2026-04-10,North,Delhi,Beard Grooming Kit,Beauty,1,1038,1038,CUST-85004,App
UK-2026-103343,2026-05-12,South,Kochi,Adjustable Dumbbells 15kg,Sports,1,4816,4816,CUST-63237,Marketplace
UK-2026-102889,2026-04-29,South,Kochi,Mixer Grinder 750W,Home & Kitchen,4,3384,13536,CUST-17576,Marketplace
UK-2026-101905,2026-03-11,Central,Raipur,Gym Gloves,Sports,1,480,480,CUST-78281,Website
UK-2026-101773,2026-03-12,Central,Bhopal,Ultrabook Air 14,Electronics,2,31327,62654,CUST-50889,App
UK-2026-104347,2026-06-12,South,Hyderabad,Bluetooth Speaker Mini,Electronics,1,1480,1480,CUST-44124,Website
UK-2026-102523,2026-04-26,North,Chandigarh,Formal Shirt,Fashion,1,1081,1081,CUST-62884,Website
UK-2026-104233,2026-06-11,West,Ahmedabad,Mixer Grinder 750W,Home & Kitchen,2,3426,6852,CUST-41826,Marketplace
UK-2026-103029,2026-04-18,Central,Nagpur,Mixer Grinder 750W,Home & Kitchen,-1,3233,6466,CUST-32982,App
UK-2026-101177,2026-02-20,South,Bengaluru,Dinner Set 24pc,Home & Kitchen,2,2423,4846,CUST-18867,Website
UK-2026-101937,2026-03-04,North,Gurugram,Running Sneakers,Fashion,1,2676,2676,CUST-34157,App
UK-2026-100263,2026-01-14,East,Kolkata,Non-Stick Cookware Set,Home & Kitchen,2,3024,6048,CUST-71475,App
UK-2026-100317,2026-01-16,West,Ahmedabad,Cotton Bedsheet Set,Home & Kitchen,1,1454,1454,CUST-93459,App
